relevance,id
1.669698409341512,1
1.7475163479475693,4
2.097220582442145,5
2.5367418055551996,6
2.379360637283194,7
2.0125365811688267,8
2.4235999176208542,10
2.459485059676332,11
2.065192934113582,12
2.679834140974925,13
2.6120098579960485,14
2.4345950556954215,15
2.4166877320772664,19
2.7033812131737642,22
2.381151031561895,24
2.303587393867206,25
1.9891995927506365,26
2.4054069212717217,28
2.1782064463538244,29
2.23280833097375,30
2.587074263253087,31
2.5290704306895,32
2.1297234480161884,33
2.295671736894571,36
2.33329135525934,39
2.646661208086543,40
2.1743767927203157,41
2.406531877542045,42
2.7060191286327755,43
2.4644139847754887,44
2.5169179196038147,45
2.4959276589893746,46
2.134180478149094,47
2.49394746009246,49
2.4284391701460772,50
2.068012074380522,52
2.053040277838379,53
2.042054064297872,54
2.5704470161335204,55
2.4746944391274446,56
1.9123445502301095,57
2.2671470231453923,58
2.3080174355480128,59
1.7435947543391064,60
2.442461050700779,61
2.338003216246563,62
2.387264829919833,63
2.5078338365140307,64
2.470657782725731,66
2.4629040738132693,67
1.7458980239053807,68
2.067482661604668,70
2.2005083985042804,71
2.098926866977851,72
1.7662196014434133,73
1.9473065442094504,74
1.897735138430739,76
2.0370772013308343,77
1.6872125392356152,78
1.901069810543145,79
1.8442963263433674,80
2.2793982942060995,82
2.2788582858858835,83
1.490474563046616,84
2.144090646824272,86
2.558826177861973,87
1.8431205007109692,89
2.181048963580912,91
1.2912954646429284,93
1.896967236279254,94
1.8432855554397687,95
2.0385426956999537,96
1.8254974596129112,97
2.1222066440430303,98
1.7423833751562254,99
2.5077116871859086,100
2.2604599737227726,102
1.8878204192426509,103
1.8574423527422557,104
2.0601330451551454,107
1.933107838820944,108
2.4409745875422337,109
2.4029235474009996,110
2.4214700443876005,111
2.1922847384042288,112
2.219286097857951,115
2.4016588566312036,116
2.289744469495025,118
2.4841902859273626,119
2.4062623800259373,121
2.641775708523612,124
2.492711380062819,126
1.9666440009164765,128
2.6860779839012885,129
2.562661977685556,130
2.184328192791444,131
2.2028423559826313,132
2.7237869413902573,133
2.240850696051521,134
2.5178472894119173,135
2.363885894189168,137
2.670796203761393,139
2.141516639875659,140
1.947382867464968,141
1.8538183064321572,142
2.5228253443616895,144
2.655385977323478,145
2.116132309972078,146
1.9954304126054503,148
2.3534080597319345,151
2.116591762230339,152
2.1105513253147885,153
1.7782147481028225,154
1.957098972515358,155
1.7004008060517097,156
1.7953148238191594,159
1.8776670765949208,160
2.2421772268042695,161
2.604994140975804,163
2.502910674056154,167
2.394755696874516,168
2.0015432920165903,169
2.4280804410343877,170
2.5377324721433583,171
2.171872072215419,173
2.1437005503342794,174
2.3738034945275683,175
2.1824152262020062,176
2.2394312664069274,180
2.2317259524580644,183
2.2611249004999534,184
2.2667788240496547,185
2.557276088885753,187
1.5127399072638683,188
2.081438495680105,189
2.186325890152717,190
2.3630883234091424,192
2.505015081352862,194
1.9836919874607895,196
2.0166203381643366,197
2.4186779537485563,198
2.4486009124037773,199
2.5714518625557607,200
2.7055057015121893,204
2.326318130074681,206
2.3613000087455793,207
2.440008211380997,208
2.2012668146653223,209
2.5367811976252046,211
2.3622518275454927,212
2.409733553355412,213
2.526967679393933,216
2.2990574214607866,217
2.394118590976234,218
2.345236317973334,219
2.3072302590901534,220
2.352668093598444,221
2.254238613058871,222
2.0083079402926187,224
2.4131459280489276,225
2.356028820849927,228
2.2368079856004606,229
2.536404828336585,230
2.291794930628297,231
2.2870203926010775,232
2.2651043217346665,234
2.4692155099230053,235
2.4280593958347825,236
2.4436301926101747,237
2.635773371423079,238
2.1873693994026726,239
2.2419453261561295,240
2.548765492250329,242
2.3492629359164328,243
2.432617268649613,244
2.291158666559237,246
2.079373327725505,247
2.2137093258208904,248
2.399558322607617,249
2.2244050161727165,250
2.268163860289082,251
2.383635307293307,252
1.9640987672726196,253
2.1999165390804696,254
2.3763594690782908,256
1.9371422093560975,258
2.118532392054911,260
1.9607302378718396,262
2.238530144874625,263
1.9865116258169238,264
1.9517637645382906,265
2.571718109839782,267
2.276253833827483,268
1.9633794811689722,269
2.358245360667241,271
2.3485366663035,273
2.1095533991405593,274
2.438144745628441,277
2.049526077987272,278
2.4176672460152684,279
2.574879231739991,280
2.529453539102254,281
2.644111370878268,282
2.376392510882479,283
2.5575651145243845,285
2.0953938782747206,286
1.9556015826618833,287
2.5199658143566293,288
2.5199658143566293,289
2.2870835277219586,291
2.3554427788381918,292
2.4988515007227177,295
2.4988515007227177,296
2.4866513499388194,298
2.412666210274632,299
2.4406832899071995,300
2.3909292669863076,301
2.7130839865521486,302
2.0159327902977453,303
2.09938584703319,304
2.314479750520346,306
2.203968353319949,307
2.4092974765330726,308
2.442217690586541,309
2.2911422858086468,310
2.365699288340697,311
2.4632880905208068,312
2.322096097020415,313
2.289337268294848,315
2.189306667789289,316
2.2066802486815744,317
2.3462424863514038,320
1.5204336601704196,321
2.180361767725808,322
2.527220177820883,324
2.6572304949242858,325
2.288417508426015,326
2.5746021713693588,328
2.4217556606505752,329
2.3531247812345173,330
2.2333168048250736,332
2.435584582061919,333
2.344681317449152,336
2.0686369028188243,337
2.2420957660949696,338
2.1310000959672792,339
2.462826824922887,342
2.069273821567405,344
2.3860614665984494,345
2.0888845397461275,348
2.6957320327877223,349
2.165676424865252,352
2.5432597823252734,353
2.3668484681742132,356
2.523188151755774,357
2.518494243887262,358
1.978776065934329,360
2.0339747984970575,362
2.6137311683374183,364
2.64922459811726,366
2.598880366067461,367
2.0875355362897876,368
2.332175973719203,369
2.652770151816547,370
2.6063048524666144,371
2.556997492552053,372
2.505583776422616,376
2.6968962842726243,377
2.453671309126699,378
2.478315154930832,379
2.0743092384475412,380
2.5686053544492045,381
2.180963279769186,382
1.8907457496613411,383
2.6884518257849264,384
2.5264933278536645,386
2.5234087415415365,387
2.1084544473760527,388
2.2818339103261978,390
1.5867066573183988,391
2.718951141357781,392
1.7094015817639334,393
2.2559758725092385,394
2.24784844687417,395
2.3691228797906265,396
2.2543324978903065,398
2.735172547259685,399
2.5722593971491756,404
2.6726889202834236,405
2.5488060642325645,406
2.337802947931291,409
2.4993305721957357,410
2.7906782636467655,412
2.599750721399864,414
1.8418326776020646,415
2.3410954924083476,416
1.956714747975984,417
2.1908092573412774,419
2.614767103275207,420
2.166471238795209,423
2.324568730230449,424
1.9644339502894832,425
2.636783984857878,426
2.1518441145167686,427
2.456262648376509,428
2.2210586942483594,429
1.9129651614726049,430
2.464848410390033,431
2.6927932343652317,432
2.6998941097599487,433
2.4166557028682547,434
2.2064406152233125,435
2.386305013636913,436
2.6885890053495642,437
2.6183806886710332,438
2.538022076040397,439
2.475257440059908,441
2.6927932310570766,442
2.357798436885614,443
2.209783679333184,448
2.4088529253589,449
2.3002556768913056,450
2.418687329206935,451
2.598564941311056,453
2.750302765606741,457
2.614054001756827,460
2.691760418945627,462
2.7081338625002056,463
2.1922221201984797,464
2.657028145943873,465
2.6592076772430513,466
2.083008966644019,467
2.3726721339817067,471
1.8833362014958548,472
2.2925070656765594,474
2.0497006150781396,477
2.26210296729701,482
2.402415957959265,483
2.6609085684329656,484
2.6458528626633777,486
1.8817494619981283,487
2.583473746442766,488
2.1511924586191062,489
2.0245031860542886,490
2.377593114935918,493
1.940602478396184,494
2.2014058047172087,495
2.110426027273695,496
2.2481377692964433,498
2.55444724833946,499
2.583237800469261,502
2.3542676289163653,503
2.359843625835113,504
2.2895481830790363,505
2.5244296580500465,506
2.2182620185688298,507
2.4091623172858574,509
2.2200101298043085,510
2.0866762595747934,512
2.102397883069912,513
2.3422315905600706,514
2.0664824313903396,515
1.9831259432024413,518
2.3753173207640907,519
2.595804585554921,520
2.243275023238831,521
2.2208647740807756,522
2.151277940235964,523
2.4921107350058955,525
2.564941919259743,526
2.4604225679829206,527
2.332577706235587,528
2.436865846305205,529
2.528423564002071,530
2.3062853621123205,531
2.6100342515688197,532
2.1489017348105977,534
2.307624413303688,535
2.4287623532466664,537
2.409351614417803,538
2.5495236923223725,539
2.419504619932778,540
2.2223048025399077,541
2.3795064095815857,543
2.6787332379366218,545
2.237352521308532,546
2.0627326591246637,547
2.4301350031267868,548
2.3543739290556887,550
2.396415442330186,552
2.4478988711546363,553
2.005554537357558,554
2.3842506395852148,555
2.32048280447188,556
1.9623626332725568,558
2.3543739290556887,560
2.1142741031332006,561
2.5849872441293527,564
2.2690249501022457,565
2.6542744378627843,566
2.2235769500729,567
2.161667178449084,569
2.3698061803147077,570
2.0267539718486987,574
2.3796677253343845,575
2.345389100683978,577
2.594439370111613,578
1.957104542609186,579
2.222534768114671,580
2.55401204169464,586
2.7339574800691557,587
2.2349839638810347,588
2.070202284726634,589
2.8636330332656006,590
2.3168173556428586,592
2.135030746629641,594
2.5892600075913133,596
2.764480192635718,597
2.382314555868069,598
2.5113342295523835,599
2.1129554886973985,601
2.4964326867285425,602
2.2684757276226986,603
1.6189846279980864,604
2.2265055242658143,607
2.3187248599710277,608
1.8359544105263566,609
2.0353912006758064,610
2.2084986018261703,612
2.1115554398917276,613
1.9568961441471402,614
2.149813341872958,615
2.6457493926193574,616
2.6336243211493544,617
2.4364991859991085,618
2.725564988532753,620
2.5595264011056025,621
2.733501342273634,622
2.07666671637022,623
2.6106567864243986,624
2.066291772001323,625
2.283913744559002,627
2.270187608504404,628
2.6022675487391496,629
2.4024669554513305,631
2.3548467261911483,632
1.9192632385623258,633
2.361137536938654,638
2.4244120733843175,639
2.150029957536477,641
2.4737439622540434,645
2.713277817775607,647
2.108168439205115,648
2.503607329469017,649
2.5425248787615353,650
2.6311813232529397,651
2.599383069459652,654
2.5973398517666757,655
2.527473580351574,656
2.6465951162817256,657
2.6247612379440666,658
2.5451483657462304,664
2.7294378871579905,665
2.4179747669808034,667
2.271597719157678,672
2.6135980688761906,673
1.9380858890633181,675
1.9120037883968444,676
2.0723526553846776,678
2.3723689046583067,681
2.4709071845576798,683
2.544486195272703,684
2.589798523444165,685
2.493035417622757,689
2.05672459411182,692
2.2149599443118055,693
2.6089274594081724,694
2.3062493619294475,695
2.1258968767808257,697
2.4887975722713755,698
2.5124303917909097,699
2.6832827545352744,701
2.4348559582048432,702
2.4491401804295796,703
2.3606221825100673,704
2.3884743611487123,705
2.588927685246607,706
2.4547992140238817,707
2.474909843639063,708
2.326537723950834,709
2.1396501947519355,710
2.5686437897837795,711
2.565026239366084,714
2.3671644644292984,716
2.648857987685243,717
2.504798734404825,719
2.200893959909343,720
2.3458515637257773,721
2.187012102182307,723
2.6719925365433093,724
2.48622463129752,725
2.3547479197669565,727
2.476177113746166,728
2.4559923373541044,729
2.42161108437599,730
1.8706894500179432,732
2.3105778553362066,733
2.3272432841210495,735
1.9800513163239621,736
2.3538419492810805,738
2.5090250913867758,741
2.463945373260923,744
2.4237648875013127,746
2.3603132567244787,747
2.2713092742,750
2.192199645852906,752
2.143557058042391,754
2.4761705942819825,755
2.466038068149565,757
2.3582051980055194,761
1.978120025286559,762
